Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Oliver Dunn","CHW",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.215159,0.0911063,0.334056,0.272727,0.296943,0.342298,0.285043,0.639242,0.127139,5.95644,0.319838,0,0.0147494,0.956505,-0.22799,80.6423,0.0147494,0.118829,-0.2139663975685835,0.15463174134492874,0.0292502,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Oliver Dunn","26295",686554
"Kevin Alcántara","CHC",6,25,23,5,4,1,0,1,3,3,2,0,8,0,0,0,,0,0,0.236111,0.0761099,0.325581,0.233766,0.298097,0.37037,0.293907,0.668468,0.134259,4.0779,0.335821,0,-0.0284455,2.54945,-0.386258,88.7133,-0.0284455,-0.0638889,-0.3608088959008455,-0.18811728805303574,0.0284693,999,,,,,,,23.3,3.883333333,23.3,3.883333333,,,,,,,,,,,,,,,,,,,"Kevin Alcantara","25971",682634
"Tre' Morgan","TBR",4,15,13,3,2,0,0,0,2,1,2,0,3,0,0,0,,0,0,0.248571,0.118227,0.20197,0.585366,0.344828,0.351429,0.311039,0.696256,0.102857,4.47038,0.30566,0,-0.0373917,1.76723,-0.0248273,97.9246,-0.0373917,0.0886364,-0.07449041306972504,-0.1821969822049141,0.0271757,999,,,,,,,9.8,2.45,9.8,2.45,,,,,,,,,,,,,,,,,,,"Tre' Morgan","sa3022919",691003
"Denzer Guzman","LAA",7,30,27,6,4,1,0,1,3,3,2,0,9,0,0,0,,0,0,0.219844,0.0788091,0.309983,0.254237,0.290493,0.357977,0.286438,0.64847,0.138132,4.45284,0.304615,0,-0.0233485,2.87853,-0.644317,80.682,-0.0233485,-0.20125,-0.7021877821534872,-0.05927467346191406,0.027142,999,,,,,,,24.9,3.557142857,24.9,3.557142857,,,,,,,,,,,,,,,,,,,"Denzer Guzman","28816",694203
"Junior Perez","CHW",5,20,18,4,2,1,0,1,2,2,2,0,7,0,0,0,,1,0,0.208768,0.0942699,0.354898,0.265625,0.287313,0.367432,0.287198,0.654746,0.158664,6.0809,0.309091,0,0.023208,1.94808,-0.42091,82.1264,0.023208,-0.0279098,-0.39915462397038937,-0.0279097743332386,0.0269477,999,,,,,,,24.6,4.92,24.6,4.92,,,,,,,,,,,,,,,,,,,"Junior Perez","sa3005744",678577
"Paul DeJong","DET",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.205357,0.0650406,0.325203,0.2,0.265583,0.377976,0.279734,0.643559,0.172619,2.89205,0.263415,0,-0.0183454,0.905415,-0.268868,76.9911,-0.0183454,0.168077,-0.2878583576530218,0.20357074588537216,0.0263927,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Paul DeJong","18015",657557
"Tommy Troy","ARI",4,15,14,3,2,1,0,0,1,2,1,0,3,0,0,0,,0,0,0.235043,0.0767754,0.224568,0.34188,0.302505,0.344017,0.286942,0.646522,0.108974,4.89586,0.293948,0,-0.00164988,1.47051,-0.321549,81.1656,-0.00164988,0.0351,-0.340209303307347,0.08926666900515556,0.0259873,999,,,,,,,8.7,2.175,8.7,2.175,,,,,,,,,,,,,,,,,,,"Tommy Troy","sa3022561",694371
"Jared Young","NYM",2,10,9,2,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.242476,0.0977454,0.238576,0.409703,0.327448,0.421336,0.327096,0.748784,0.17886,4.32237,0.29052,0,-0.0119653,1.29878,0.114284,112.958,-0.0119653,-0.0523802,0.14199014659971,-0.23139257729053497,0.0249999,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Jared Young","20404",676724
"Ryan Bliss","SEA",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,1,0,0.213745,0.0807415,0.271402,0.297498,0.285768,0.330742,0.274379,0.61651,0.116997,6.28208,0.282938,0,-0.0167703,0.85471,-0.309362,80.0846,-0.0167703,0.109461,-0.24801927991211414,0.14464613422751427,0.0241355,999,,,,,,,7.1,3.55,7.1,3.55,,,,,,,,,,,,,,,,,,,"Ryan Bliss","29547",669208
"Christian Cairo","PHI",3,15,13,3,2,0,0,0,2,1,1,0,4,0,0,0,,1,0,0.214085,0.0960591,0.26601,0.361111,0.30198,0.298592,0.272683,0.600572,0.084507,6.9404,0.295547,0,0.0249329,1.27279,-0.48864,70.7713,0.0249329,0.138616,-0.49149084091186523,0.2273506373167038,0.023754,999,,,,,,,8.7,2.9,8.7,2.9,,,,,,,,,,,,,,,,,,,"Christian Cairo","sa3010028",686551
"Alex Jackson","MIN",1,5,4,1,0,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.208661,0.0714286,0.317857,0.224719,0.278571,0.405512,0.296994,0.684083,0.19685,4.13343,0.270968,0,-0.00221782,0.477572,-0.0592435,88.374,-0.00221782,0.0448781,-0.0644717738032341,0.13361261785030365,0.0230815,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Alex Jackson","17276",656577
"Luis Lara","MIL",4,15,14,3,2,1,0,0,2,1,1,0,3,0,0,0,,1,0,0.218045,0.0898503,0.216306,0.415385,0.301165,0.287594,0.268384,0.588759,0.0695489,5.72199,0.282178,0,-0.00209995,1.2526,-0.554777,70.1914,-0.00209995,0.20193,-0.5425083797890693,0.25655921548604965,0.0228473,999,,,,,,,10.6,2.65,10.6,2.65,,,,,,,,,,,,,,,,,,,"Luis Lara","sa3018514",800325
"Willie MacIver","TOR",1,5,4,1,1,0,0,0,0,1,0,0,1,0,0,0,,0,0,0.232787,0.0843023,0.264535,0.318681,0.309038,0.370492,0.299869,0.67953,0.137705,5.03866,0.301435,0,0.000527928,0.49242,-0.0490627,91.7159,0.000527928,0.0197727,-0.044216962123755366,0.10927889868617058,0.0228033,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Willie MacIver","24641",680862
"Jonatan Clase","TOR",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,1,0,0.225108,0.0834951,0.287379,0.290541,0.294922,0.37013,0.29211,0.665052,0.145022,7.35256,0.301639,0,0.042707,1.01402,-0.170474,86.3711,0.042707,0.0310551,-0.11832175776362419,-0.004747349768877029,0.0227294,999,,,,,,,7.1,3.55,7.1,3.55,,,,,,,,,,,,,,,,,,,"Jonatan Clase","26599",682729
"José Azocar","ATL",5,20,18,5,3,1,0,0,2,2,1,0,4,0,0,0,,1,0,0.254752,0.0511971,0.225793,0.226744,0.300253,0.359149,0.28938,0.659402,0.104397,6.79176,0.323019,0,0.0323607,1.9665,-0.382068,83.3487,0.0323607,0.0509498,-0.3599071577191353,-0.09102549403905869,0.021569,999,,,,,,,17.8,3.56,17.8,3.56,,,,,,,,,,,,,,,,,,,"Jose Azocar","18821",640492
"Eduardo Valencia","DET",1,5,4,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.241758,0.0675,0.22,0.306818,0.298246,0.417582,0.30873,0.715828,0.175824,2.03806,0.272727,0,-0.00652343,0.520863,-0.0159525,96.9658,-0.00652343,-0.0167476,-0.022770623210817575,0.07198699377477169,0.0210429,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Eduardo Valencia","sa3006622",680664
"Maximo Acosta","MIA",3,15,14,3,2,0,0,0,2,1,1,0,4,0,0,0,,1,0,0.22833,0.075,0.242308,0.309524,0.290944,0.342495,0.280439,0.633439,0.114165,5.53543,0.286136,0,-0.0138885,1.36666,-0.394765,76.3539,-0.0138885,0.0504231,-0.43167654518038034,0.13915764540433884,0.0208505,999,,,,,,,7.7,2.566666666,7.7,2.566666666,,,,,,,,,,,,,,,,,,,"Maximo Acosta","27963",691185
"Mark Canha",,13,55,47,11,8,2,0,1,6,5,5,0,11,2,1,0,,1,0,0.233553,0.0909091,0.207386,0.438356,0.326705,0.358553,0.305321,0.685257,0.125,3.53345,0.277533,0,-0.00261985,6.11532,-0.34324,94.4477,-0.00261985,-0.41745,-0.36132123228162527,-1.287048727273941,0.0207406,999,,,,,,,52.7,4.053846153,52.7,4.053846153,,,,,,,,,,,,,,,,,,,"Mark Canha","11445",592192
"Manuel Margot",,3,15,14,3,2,1,0,0,2,1,1,0,3,0,0,0,,0,0,0.247273,0.0635452,0.177258,0.358491,0.301003,0.345455,0.285734,0.646458,0.0981818,4.10695,0.290909,0,-0.0246473,1.43075,-0.33068,80.9926,-0.0246473,0,-0.35954354517161846,0.05324074253439903,0.0203131,999,,,,,,,8.7,2.9,8.7,2.9,,,,,,,,,,,,,,,,,,,"Manuel Margot","14712",622534
"Jeferson Quero","MIL",1,5,4,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.230008,0.0755873,0.197967,0.381818,0.293351,0.372987,0.292581,0.666338,0.142978,2.97773,0.259401,0,-0.00166556,0.473328,-0.0774912,86.7673,-0.00166556,0.0213272,-0.0747777265496552,0.11237659864127636,0.019726,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Jeferson Quero","28272",691620
"Grant McCray","SFG",3,15,13,3,2,1,0,0,2,2,1,0,4,0,0,0,,1,0,0.228457,0.0794224,0.299639,0.26506,0.29529,0.366733,0.290694,0.662023,0.138277,7.40235,0.313846,0,0.035891,1.49078,-0.270641,87.1135,0.035891,-0.0281111,-0.19179291278123856,-0.11684567853808403,0.0192012,999,,,,,,,11.6,3.866666666,11.6,3.866666666,,,,,,,,,,,,,,,,,,,"Grant McCray","25690",687529
"Josh Kasevich","TOR",3,15,14,3,3,1,0,0,2,1,1,0,2,0,0,0,,0,0,0.247978,0.0689655,0.135468,0.509091,0.305419,0.315364,0.277856,0.620783,0.0673855,3.34002,0.281646,0,-0.0189708,1.347,-0.429738,76.5518,-0.0189708,-0.0275644,-0.4345405511558056,0.09774427488446236,0.0185228,999,,,,,,,8.7,2.9,8.7,2.9,,,,,,,,,,,,,,,,,,,"Josh Kasevich","sa3020203",688460
"RJ Schreck","TOR",1,5,4,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.216066,0.113744,0.241706,0.470588,0.324582,0.398892,0.319636,0.723474,0.182826,4.79706,0.255144,0,-0.00592701,0.619029,0.0267813,105.333,-0.00592701,0.0316364,0.02557688020169735,-0.022067338228225708,0.0180195,999,,,,,,,4.6,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,"RJ Schreck","sa3022602",702302
"Max Anderson","DET",1,5,5,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.252016,0.047081,0.177024,0.265957,0.293785,0.403226,0.29959,0.697011,0.15121,3.59851,0.28133,0,-0.010717,0.532816,-0.0543257,90.6692,-0.010717,0.0474603,-0.06536497455090284,0.06520722806453705,0.017492,999,,,,,,,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,"Max Anderson","sa3022567",801194
"Kyren Paris","LAA",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.20339,0.0945274,0.350746,0.269504,0.29,0.344633,0.282432,0.634633,0.141243,7.50631,0.302439,0,0.0438664,0.92719,-0.247094,77.9227,0.0438664,0.00663462,-0.2147347256541252,0.04212844418361783,0.0173566,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Kyren Paris","26420",677347
"Kahlil Watson","CLE",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.218182,0.0835267,0.331787,0.251748,0.293023,0.392208,0.299091,0.685231,0.174026,6.15556,0.30303,0,-0.0150373,1.05238,-0.111693,91.7612,-0.0150373,-0.0958878,-0.11070247087627651,-0.06070266291499138,0.017175,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Kahlil Watson","sa3017513",696135
"Petey Halpin","CLE",10,44,40,9,6,2,0,1,6,4,3,0,13,0,0,0,,1,0,0.218418,0.0747995,0.300534,0.248889,0.280011,0.339253,0.273269,0.619264,0.120835,6.26059,0.301894,0,0.0240491,3.80623,-1.43209,73.9729,0.0240491,0.168201,-1.3359190672636032,-0.025317668914794922,0.0169319,999,,,,,,,36.5,3.65,36.5,3.65,,,,,,,,,,,,,,,,,,,"Petey Halpin","27931",690984
"Joshua Báez","STL",1,5,4,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.23445,0.0767591,0.298507,0.257143,0.307692,0.38756,0.305066,0.695252,0.15311,6.41178,0.315985,0,0.021796,0.559736,-0.0325108,96.7134,0.021796,0.0442373,0.002271195873618126,-0.009466413408517838,0.0163373,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Joshua Baez","sa3017022",695491
"Tyler Fitzgerald","LAD",1,5,5,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.23516,0.060166,0.296681,0.202797,0.292887,0.381279,0.294766,0.674166,0.146119,5.74883,0.315789,0,0.00499876,0.513354,-0.0737879,88.0183,0.00499876,0.03312,-0.06556690158322453,0.05086691305041313,0.0154223,999,,,,,,,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,"Tyler Fitzgerald","26208",666149
"Tomás Nido","DET",1,5,4,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.236364,0.0462185,0.252101,0.183333,0.277778,0.354545,0.277017,0.632323,0.118182,1.71084,0.296774,0,-0.00642703,0.403885,-0.13293,75.12,-0.00642703,0.0388514,-0.13965202122926712,0.12758591771125793,0.014773,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Tomas Nido","13755",621512
"Trey Sweeney","DET",1,5,4,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.223005,0.0864979,0.270042,0.320313,0.295359,0.356808,0.287364,0.652166,0.133803,5.28804,0.287197,0,0.000612947,0.483491,-0.103651,82.2472,0.000612947,0.02208,-0.10335996461799368,0.07532074302434921,0.0146394,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Trey Sweeney","29575",700242
"Jonah Bride","TEX",1,5,4,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.216901,0.120482,0.216867,0.555556,0.320482,0.335211,0.294725,0.655693,0.11831,2.27321,0.264368,0,-0.0160083,0.517654,-0.0745936,88.9745,-0.0160083,0.0321071,-0.08114285208284855,0.050008375197649,0.014475,999,,,,,,,4.6,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,"Jonah Bride","24703",681146
"Dominic Fletcher","PIT",1,5,5,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.243373,0.0596027,0.209713,0.284211,0.297118,0.368675,0.291801,0.665792,0.125301,4.5311,0.295238,0,-0.00982113,0.501393,-0.0857491,83.5947,-0.00982113,0.0626339,-0.10643961559981108,0.08038083836436272,0.0142601,999,,,,,,,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,"Dominic Fletcher","26149",666150
"LaMonte Wade Jr.","CHW",2,10,8,2,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.222973,0.142857,0.226891,0.62963,0.343662,0.358108,0.31415,0.70177,0.135135,4.06309,0.272727,0,-0.00150415,1.19341,0.00891356,100.693,-0.00150415,-0.0379231,0.0066832759184762836,-0.2169354222714901,0.0138094,999,,,,,,,6.2,3.1,6.2,3.1,,,,,,,,,,,,,,,,,,,"LaMonte Wade Jr.","18126",664774
"Nick Madrigal","LAA",1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.254545,0.0458333,0.1,0.458333,0.310924,0.313636,0.280856,0.624561,0.0590909,4.68068,0.285714,0,-0.00038969,0.457236,-0.129905,76.837,-0.00038969,0.0810897,-0.13604866949026473,0.09883665665984154,0.0137009,999,,,,,,,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,"Nick Madrigal","20521",663611
"Connor Joe","SEA",5,20,17,4,2,1,0,0,2,2,2,0,5,0,0,0,,0,0,0.208698,0.113613,0.246871,0.460211,0.309831,0.327954,0.287839,0.637785,0.119256,4.49468,0.272069,0,-0.0459582,1.92474,-0.403402,89.3565,-0.0459582,-0.00750723,-0.29313383251428604,-0.2538035209290683,0.0134652,999,,,,,,,14.3,2.86,14.3,2.86,,,,,,,,,,,,,,,,,,,"Connor Joe","16572",656582
"Will Wilson","SEA",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.198963,0.0737998,0.283146,0.260642,0.265279,0.308345,0.255922,0.573624,0.109382,4.06017,0.263844,0,-0.0138593,0.707079,-0.456993,67.3705,-0.0138593,0.114358,-0.3927390659227967,0.18472836911678314,0.0134298,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Will Wilson","25434",669717
"Trei Cruz","DET",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.222467,0.115385,0.251923,0.458015,0.314066,0.348018,0.294945,0.662083,0.125551,4.82386,0.287975,0,-0.0247042,1.02815,-0.14613,87.4695,-0.0247042,-0.11123,-0.1714786645025015,-0.04024185240268707,0.0133547,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Trei Cruz","sa3014420",669360
"Tim Elko","CHW",9,40,37,9,6,1,0,1,4,5,2,0,14,0,0,0,,0,0,0.233684,0.0568627,0.34902,0.162921,0.282353,0.389474,0.292221,0.671827,0.155789,3.12979,0.330961,0,-0.0240891,4.05968,-0.678297,85.5864,-0.0240891,0.164645,-0.7052905187010765,-0.55140420794487,0.0127078,999,,,,,,,31.7,3.522222222,31.7,3.522222222,,,,,,,,,,,,,,,,,,,"Tim Elko","31522",671284
"Vimael Machín","COL",1,5,5,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.262136,0.0772627,0.187638,0.411765,0.320088,0.407767,0.315236,0.727855,0.145631,4.16675,0.303125,0,-0.00356959,0.595939,0.00879772,87.8788,-0.00356959,0.0127778,-0.07495657913386822,0.030524691566824913,0.0123803,999,,,,,,,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,"Vimael Machin","17684",605353
"Steward Berroa","PHI",1,5,4,1,1,0,0,0,1,0,0,0,2,0,0,0,,0,0,0.21148,0.0976253,0.316623,0.308333,0.294118,0.314199,0.273276,0.608317,0.102719,7.81435,0.311005,0,0.0202676,0.426655,-0.160487,71.1776,0.0202676,0.08625,-0.14948061853647232,0.10399691388010979,0.0122727,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Steward Berroa","22766",672642
"Austin Wynns","LAA",3,14,12,3,2,1,0,0,1,1,1,0,4,0,0,0,,0,0,0.206916,0.0691549,0.257008,0.269076,0.265808,0.306689,0.254993,0.572497,0.0997732,1.31507,0.267165,0,-0.0185745,0.967934,-0.642512,59.0208,-0.0185745,0.0607251,-0.6768681798130274,0.3269288092851639,0.0122193,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Austin Wynns","15271",642851
"Ronny Simon","PIT",2,10,9,2,2,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.253554,0.0806794,0.18896,0.426966,0.316916,0.372038,0.303206,0.688954,0.118483,6.00717,0.300912,0,-0.000823293,1.09481,-0.0794706,91.4076,-0.000823293,-0.004,-0.10203253891086206,-0.11048148525878787,0.0121097,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Ronny Simon","25346",682927
"Logan Porter","SFG",1,5,4,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.214047,0.10756,0.267447,0.402174,0.307024,0.314381,0.281621,0.621405,0.100334,2.50132,0.285724,0,-0.00494408,0.420865,-0.11595,80.8978,-0.00494408,-0.0139429,-0.10780239338055253,0.07479168102145195,0.012098,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Logan Porter","20626",682515
"Stuart Fairchild","CLE",1,5,4,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.224066,0.0836364,0.287273,0.291139,0.308824,0.377593,0.302,0.686417,0.153527,7.00252,0.301282,0,0.0174048,0.537821,-0.0442148,93.7646,0.0174048,0.016625,-0.018796272575855255,-0.03615277819335461,0.011734,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Stuart Fairchild","20321",656413
"Justin Dean","CHC",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,1,0,0.20977,0.0920716,0.327366,0.28125,0.29156,0.304598,0.269051,0.596158,0.0948276,7.67201,0.313364,0,0.0283593,0.819221,-0.355062,71.6863,0.0283593,0.0435135,-0.305145051330328,0.079007338732481,0.0107158,999,,,,,,,7.1,3.55,7.1,3.55,,,,,,,,,,,,,,,,,,,"Justin Dean","25005",681909
"Luis Vázquez","BAL",1,5,4,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.235821,0.0592992,0.247978,0.23913,0.29235,0.358209,0.286178,0.650559,0.122388,3.93372,0.298319,0,-0.0158853,0.478708,-0.108434,83.1256,-0.0158853,0.0298558,-0.11471362970769405,0.047602683305740356,0.0106419,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Luis Vazquez","23442",676679
"Victor Mesa Jr.","TBR",1,5,5,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.233062,0.0671642,0.208955,0.321429,0.289277,0.363144,0.286504,0.65242,0.130081,3.95532,0.274368,0,-0.00511319,0.488371,-0.108982,81.0235,-0.00511319,0.0289485,-0.11818563938140869,0.047004010528326035,0.0105299,999,,,,,,,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,"Victor Mesa Jr.","25999",683748
"Johnathan Rodríguez","BAL",1,5,4,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.256767,0.0862957,0.27666,0.31192,0.323387,0.429466,0.326232,0.752853,0.172699,2.9015,0.327618,0,-0.0120377,0.640302,0.0531601,110.717,-0.0120377,0,0.050728064961731434,-0.12422839552164078,0.00998818,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Johnathan Rodriguez","22530",671286
"Orlando Arcia","MIN",8,35,32,7,5,1,0,1,3,3,2,0,7,0,0,0,,0,0,0.221354,0.0714286,0.202381,0.352941,0.278571,0.346354,0.27475,0.624926,0.125,1.71049,0.255973,0,-0.0660122,3.0282,-1.08179,73.0507,-0.0660122,-0.126405,-1.1708524450659752,0.06881110370159149,0.00980467,999,,,,,,,25.5,3.1875,25.5,3.1875,,,,,,,,,,,,,,,,,,,"Orlando Arcia","13185",606115
"Braden Montgomery","CHW",19,80,73,17,10,4,1,2,8,9,6,0,25,1,0,0,,1,1,0.235656,0.0707635,0.307263,0.230303,0.298507,0.383197,0.297287,0.681704,0.147541,5.30023,0.330159,0,-0.147949,8.44928,-1.02668,89.0768,-0.147949,-0.62797,-1.1804367005825043,-1.4872291684150696,0.00963129,999,,,,,,,78.4,4.126315789,78.4,4.126315789,,,,,,,,,,,,,,,,,,,"Braden Montgomery","sa3038253",695731
"Korey Lee","CHW",1,5,4,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.228228,0.0616246,0.27451,0.22449,0.280112,0.369369,0.284355,0.649481,0.141141,4.85898,0.293333,0,-0.0013807,0.434699,-0.106785,80.1683,-0.0013807,-0.0464,-0.10849719122052193,0.04310617223381996,0.00945636,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Korey Lee","25543",686676
"Chris Taylor","LAA",1,5,4,1,1,0,0,0,1,0,0,0,2,0,0,0,,0,0,0.21673,0.0966667,0.336667,0.287129,0.304348,0.34981,0.28996,0.654158,0.13308,5.49818,0.322785,0,-0.00123484,0.493965,-0.0931768,83.1082,-0.00123484,-0.00118557,-0.10016532556619495,0.01656134717632085,0.00895445,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Chris Taylor","13757",621035
"A.J. Vukovich","ARI",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.231915,0.0631164,0.315582,0.2,0.284024,0.374468,0.286723,0.658492,0.142553,4.38525,0.318792,0,-0.0186454,0.978542,-0.216164,81.0156,-0.0186454,0.101656,-0.2461492232978344,-0.006677590310573578,0.00857393,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"A.J. Vukovich","sa3014525",691021
"Randal Grichuk","CHW",15,65,60,14,8,3,0,2,8,8,4,0,15,1,0,0,,0,0,0.231404,0.055208,0.222985,0.247587,0.27954,0.401858,0.293501,0.681398,0.170454,3.23379,0.265598,0,-0.117496,6.66472,-1.03449,86.4685,-0.117496,-0.0305232,-1.15670657902956,-1.0150910802185535,0.00738351,999,,,,,,,60.9,4.06,60.9,4.06,,,,,,,,,,,,,,,,,,,"Randal Grichuk","10243",545341
"José Barrero","BAL",2,10,9,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.201166,0.0586667,0.349333,0.167939,0.261333,0.355685,0.269927,0.617018,0.154519,5.78796,0.280788,0,0.00802295,0.826282,-0.348002,71.9305,0.00802295,-0.0265385,-0.32076720613986254,0.04444919340312481,0.00674558,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Jose Barrero","23378",676480
"Matt Koperniak","STL",1,5,5,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.240938,0.0721248,0.214425,0.336364,0.300195,0.353945,0.288117,0.65414,0.113006,3.9353,0.290598,0,-0.00827729,0.490761,-0.101487,85.1025,-0.00827729,0.0462114,-0.09677809849381447,-0.007492318749427795,0.00640528,999,,,,,,,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,"Matt Koperniak","sa3014834",689288
"Tyler Black","MIL",1,5,4,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.235686,0.111483,0.24334,0.458136,0.332526,0.377053,0.314291,0.709579,0.141367,7.03187,0.303824,0,0.0101833,0.607575,0.00511665,101.639,0.0101833,0,0.02008951175957918,-0.12746913731098175,0.00638154,999,,,,,,,4.6,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,"Tyler Black","29949",672012
"Brian Serven","ATH",1,5,4,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.20354,0.0866142,0.30315,0.285714,0.283465,0.283186,0.257808,0.56665,0.079646,2.63908,0.290541,0,-0.00353808,0.335924,-0.20556,59.3186,-0.00353808,0.0376216,-0.22326887398958206,0.12712779641151428,0.00631024,999,,,,,,,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,"Brian Serven","19422",661531
"Yohendrick Piñango","TOR",22,95,87,20,14,4,0,2,9,11,8,0,21,1,1,0,,1,0,0.232385,0.0800099,0.223402,0.358143,0.296662,0.359174,0.288337,0.655836,0.126789,3.72423,0.283591,0,-0.0762014,9.34145,-1.91125,83.772,-0.0762014,-0.162489,-1.897717833518982,-1.3260693699121475,0.00571441,999,,,,,,,84.3,3.831818181,84.3,3.831818181,,,,,,,,,,,,,,,,,,,"Yohendrick Pinango","26664",682818
